s	o
https://cso.kmi.open.ac.uk/topics/model_checker	http://yago-knowledge.org/resource/Model_checking
https://cso.kmi.open.ac.uk/topics/probabilistic_model_checking	http://yago-knowledge.org/resource/Model_checking
https://cso.kmi.open.ac.uk/topics/model_checkers	http://yago-knowledge.org/resource/Model_checking
https://cso.kmi.open.ac.uk/topics/satisfiability	http://dbpedia.org/resource/Satisfiability
https://cso.kmi.open.ac.uk/topics/satisfiability	http://www.wikidata.org/entity/Q1350299
https://cso.kmi.open.ac.uk/topics/satisfiability	http://rdf.freebase.com/ns/m.06w7sm3
https://cso.kmi.open.ac.uk/topics/satisfiability	http://yago-knowledge.org/resource/Satisfiability
https://cso.kmi.open.ac.uk/topics/linear_temporal_logic	http://dbpedia.org/resource/Linear_temporal_logic
https://cso.kmi.open.ac.uk/topics/ltl_model-checking	http://dbpedia.org/resource/Linear_temporal_logic
https://cso.kmi.open.ac.uk/topics/linear_temporal_logic	http://www.wikidata.org/entity/Q1536492
https://cso.kmi.open.ac.uk/topics/ltl_model-checking	http://www.wikidata.org/entity/Q1536492
https://cso.kmi.open.ac.uk/topics/linear_temporal_logic	http://rdf.freebase.com/ns/m.034swn
https://cso.kmi.open.ac.uk/topics/ltl_model-checking	http://rdf.freebase.com/ns/m.034swn
https://cso.kmi.open.ac.uk/topics/linear_temporal_logic	http://yago-knowledge.org/resource/Linear_temporal_logic
https://cso.kmi.open.ac.uk/topics/ltl_model-checking	http://yago-knowledge.org/resource/Linear_temporal_logic
https://cso.kmi.open.ac.uk/topics/tree_automata	http://dbpedia.org/resource/Tree_automaton
https://cso.kmi.open.ac.uk/topics/tree_automata	http://www.wikidata.org/entity/Q2872598
https://cso.kmi.open.ac.uk/topics/tree_automata	http://rdf.freebase.com/ns/m.0p8rz
https://cso.kmi.open.ac.uk/topics/datalog	http://dbpedia.org/resource/Datalog
https://cso.kmi.open.ac.uk/topics/datalog_programs	http://dbpedia.org/resource/Datalog
https://cso.kmi.open.ac.uk/topics/datalog	http://www.wikidata.org/entity/Q1172264
https://cso.kmi.open.ac.uk/topics/datalog_programs	http://www.wikidata.org/entity/Q1172264
https://cso.kmi.open.ac.uk/topics/datalog	http://rdf.freebase.com/ns/m.03v8l9
https://cso.kmi.open.ac.uk/topics/datalog_programs	http://rdf.freebase.com/ns/m.03v8l9
https://cso.kmi.open.ac.uk/topics/datalog	http://yago-knowledge.org/resource/Datalog
https://cso.kmi.open.ac.uk/topics/datalog_programs	http://yago-knowledge.org/resource/Datalog
https://cso.kmi.open.ac.uk/topics/regular_languages	http://dbpedia.org/resource/Regular_language
https://cso.kmi.open.ac.uk/topics/regular_language	http://dbpedia.org/resource/Regular_language
https://cso.kmi.open.ac.uk/topics/regular_languages	http://www.wikidata.org/entity/Q752532
https://cso.kmi.open.ac.uk/topics/regular_language	http://www.wikidata.org/entity/Q752532
https://cso.kmi.open.ac.uk/topics/regular_languages	http://rdf.freebase.com/ns/m.06f10
https://cso.kmi.open.ac.uk/topics/regular_language	http://rdf.freebase.com/ns/m.06f10
https://cso.kmi.open.ac.uk/topics/regular_languages	http://yago-knowledge.org/resource/Rational_language
https://cso.kmi.open.ac.uk/topics/regular_language	http://yago-knowledge.org/resource/Rational_language
https://cso.kmi.open.ac.uk/topics/sequent_calculus	http://dbpedia.org/resource/Sequent
https://cso.kmi.open.ac.uk/topics/sequent_calculus	http://www.wikidata.org/entity/Q843632
https://cso.kmi.open.ac.uk/topics/sequent_calculus	http://rdf.freebase.com/ns/m.01lfsl
https://cso.kmi.open.ac.uk/topics/sequent_calculus	http://yago-knowledge.org/resource/Sequent
https://cso.kmi.open.ac.uk/topics/modal_logic	http://dbpedia.org/resource/Modal_logic
https://cso.kmi.open.ac.uk/topics/modal_operators	http://dbpedia.org/resource/Modal_logic
https://cso.kmi.open.ac.uk/topics/modal_parameters	http://dbpedia.org/resource/Modal_logic
https://cso.kmi.open.ac.uk/topics/modal_logic	http://www.wikidata.org/entity/Q210841
https://cso.kmi.open.ac.uk/topics/modal_operators	http://www.wikidata.org/entity/Q210841
https://cso.kmi.open.ac.uk/topics/modal_parameters	http://www.wikidata.org/entity/Q210841
https://cso.kmi.open.ac.uk/topics/modal_logic	http://rdf.freebase.com/ns/m.01x5k5
https://cso.kmi.open.ac.uk/topics/modal_operators	http://rdf.freebase.com/ns/m.01x5k5
https://cso.kmi.open.ac.uk/topics/modal_parameters	http://rdf.freebase.com/ns/m.01x5k5
https://cso.kmi.open.ac.uk/topics/modal_logic	http://sw.cyc.com/concept/Mx4rwUiznpwpEbGdrcN5Y29ycA
https://cso.kmi.open.ac.uk/topics/modal_operators	http://sw.cyc.com/concept/Mx4rwUiznpwpEbGdrcN5Y29ycA
https://cso.kmi.open.ac.uk/topics/modal_parameters	http://sw.cyc.com/concept/Mx4rwUiznpwpEbGdrcN5Y29ycA
https://cso.kmi.open.ac.uk/topics/coalgebra	http://dbpedia.org/resource/Coalgebra
https://cso.kmi.open.ac.uk/topics/coalgebra	http://www.wikidata.org/entity/Q1777803
https://cso.kmi.open.ac.uk/topics/coalgebra	http://rdf.freebase.com/ns/m.01t59d
https://cso.kmi.open.ac.uk/topics/coalgebra	http://yago-knowledge.org/resource/Coalgebra
https://cso.kmi.open.ac.uk/topics/description_logic	http://dbpedia.org/resource/Description_logic
https://cso.kmi.open.ac.uk/topics/description_logics	http://dbpedia.org/resource/Description_logic
https://cso.kmi.open.ac.uk/topics/fuzzy_description_logic	http://dbpedia.org/resource/Description_logic
https://cso.kmi.open.ac.uk/topics/description_logic	http://www.wikidata.org/entity/Q387196
https://cso.kmi.open.ac.uk/topics/description_logics	http://www.wikidata.org/entity/Q387196
https://cso.kmi.open.ac.uk/topics/fuzzy_description_logic	http://www.wikidata.org/entity/Q387196
https://cso.kmi.open.ac.uk/topics/description_logic	http://rdf.freebase.com/ns/m.0191xt
https://cso.kmi.open.ac.uk/topics/description_logics	http://rdf.freebase.com/ns/m.0191xt
https://cso.kmi.open.ac.uk/topics/fuzzy_description_logic	http://rdf.freebase.com/ns/m.0191xt
https://cso.kmi.open.ac.uk/topics/description_logic	http://yago-knowledge.org/resource/Description_logic
https://cso.kmi.open.ac.uk/topics/description_logics	http://yago-knowledge.org/resource/Description_logic
https://cso.kmi.open.ac.uk/topics/fuzzy_description_logic	http://yago-knowledge.org/resource/Description_logic
https://cso.kmi.open.ac.uk/topics/automata	http://dbpedia.org/resource/Automaton
https://cso.kmi.open.ac.uk/topics/push-down_automata	http://dbpedia.org/resource/Automaton
https://cso.kmi.open.ac.uk/topics/automata	http://www.wikidata.org/entity/Q787116
https://cso.kmi.open.ac.uk/topics/push-down_automata	http://www.wikidata.org/entity/Q787116
https://cso.kmi.open.ac.uk/topics/automata	http://rdf.freebase.com/ns/m.019z4q
https://cso.kmi.open.ac.uk/topics/push-down_automata	http://rdf.freebase.com/ns/m.019z4q
https://cso.kmi.open.ac.uk/topics/pushdown_automata	http://dbpedia.org/resource/Pushdown_automaton
https://cso.kmi.open.ac.uk/topics/pushdown_automata	http://www.wikidata.org/entity/Q751443
https://cso.kmi.open.ac.uk/topics/pushdown_automata	http://rdf.freebase.com/ns/m.063x2
https://cso.kmi.open.ac.uk/topics/pushdown_automata	http://yago-knowledge.org/resource/Pushdown_automaton
https://cso.kmi.open.ac.uk/topics/decision_tree	http://dbpedia.org/resource/Decision_tree
https://cso.kmi.open.ac.uk/topics/decision_tree_classifiers	http://dbpedia.org/resource/Decision_tree
https://cso.kmi.open.ac.uk/topics/decision-tree_algorithm	http://dbpedia.org/resource/Decision_tree
https://cso.kmi.open.ac.uk/topics/decision_tree_classification	http://dbpedia.org/resource/Decision_tree
https://cso.kmi.open.ac.uk/topics/decision_tree	http://www.wikidata.org/entity/Q831366
https://cso.kmi.open.ac.uk/topics/decision_tree_classifiers	http://www.wikidata.org/entity/Q831366
https://cso.kmi.open.ac.uk/topics/decision-tree_algorithm	http://www.wikidata.org/entity/Q831366
https://cso.kmi.open.ac.uk/topics/decision_tree_classification	http://www.wikidata.org/entity/Q831366
https://cso.kmi.open.ac.uk/topics/decision_tree	http://rdf.freebase.com/ns/m.01htpj
https://cso.kmi.open.ac.uk/topics/decision_tree_classifiers	http://rdf.freebase.com/ns/m.01htpj
https://cso.kmi.open.ac.uk/topics/decision-tree_algorithm	http://rdf.freebase.com/ns/m.01htpj
https://cso.kmi.open.ac.uk/topics/decision_tree_classification	http://rdf.freebase.com/ns/m.01htpj
https://cso.kmi.open.ac.uk/topics/decision_tree	http://yago-knowledge.org/resource/Decision_rules
https://cso.kmi.open.ac.uk/topics/decision_tree_classifiers	http://yago-knowledge.org/resource/Decision_rules
https://cso.kmi.open.ac.uk/topics/decision-tree_algorithm	http://yago-knowledge.org/resource/Decision_rules
https://cso.kmi.open.ac.uk/topics/decision_tree_classification	http://yago-knowledge.org/resource/Decision_rules
https://cso.kmi.open.ac.uk/topics/ensemble_classifiers	http://dbpedia.org/resource/Statistical_classification
https://cso.kmi.open.ac.uk/topics/multi-class_classifier	http://dbpedia.org/resource/Statistical_classification
https://cso.kmi.open.ac.uk/topics/individual_classifiers	http://dbpedia.org/resource/Statistical_classification
https://cso.kmi.open.ac.uk/topics/naive_bayesian_classifier	http://dbpedia.org/resource/Statistical_classification
https://cso.kmi.open.ac.uk/topics/ensemble_classifiers	http://www.wikidata.org/entity/Q1744628
https://cso.kmi.open.ac.uk/topics/multi-class_classifier	http://www.wikidata.org/entity/Q1744628
https://cso.kmi.open.ac.uk/topics/individual_classifiers	http://www.wikidata.org/entity/Q1744628
https://cso.kmi.open.ac.uk/topics/naive_bayesian_classifier	http://www.wikidata.org/entity/Q1744628
https://cso.kmi.open.ac.uk/topics/ensemble_classifiers	http://rdf.freebase.com/ns/m.05czq1
https://cso.kmi.open.ac.uk/topics/multi-class_classifier	http://rdf.freebase.com/ns/m.05czq1
https://cso.kmi.open.ac.uk/topics/individual_classifiers	http://rdf.freebase.com/ns/m.05czq1
https://cso.kmi.open.ac.uk/topics/naive_bayesian_classifier	http://rdf.freebase.com/ns/m.05czq1
https://cso.kmi.open.ac.uk/topics/ensemble_classifiers	http://yago-knowledge.org/resource/Statistical_classification
https://cso.kmi.open.ac.uk/topics/multi-class_classifier	http://yago-knowledge.org/resource/Statistical_classification
https://cso.kmi.open.ac.uk/topics/individual_classifiers	http://yago-knowledge.org/resource/Statistical_classification
https://cso.kmi.open.ac.uk/topics/naive_bayesian_classifier	http://yago-knowledge.org/resource/Statistical_classification
https://cso.kmi.open.ac.uk/topics/random_forests	http://dbpedia.org/resource/Random_forest
https://cso.kmi.open.ac.uk/topics/random_forest	http://dbpedia.org/resource/Random_forest
https://cso.kmi.open.ac.uk/topics/random_forest_classifier	http://dbpedia.org/resource/Random_forest
https://cso.kmi.open.ac.uk/topics/random_forest_algorithm	http://dbpedia.org/resource/Random_forest
https://cso.kmi.open.ac.uk/topics/random_forests	http://www.wikidata.org/entity/Q245748
https://cso.kmi.open.ac.uk/topics/random_forest	http://www.wikidata.org/entity/Q245748
https://cso.kmi.open.ac.uk/topics/random_forest_classifier	http://www.wikidata.org/entity/Q245748
https://cso.kmi.open.ac.uk/topics/random_forest_algorithm	http://www.wikidata.org/entity/Q245748
https://cso.kmi.open.ac.uk/topics/random_forests	http://rdf.freebase.com/ns/m.04wwwq
https://cso.kmi.open.ac.uk/topics/random_forest	http://rdf.freebase.com/ns/m.04wwwq
https://cso.kmi.open.ac.uk/topics/random_forest_classifier	http://rdf.freebase.com/ns/m.04wwwq
https://cso.kmi.open.ac.uk/topics/random_forest_algorithm	http://rdf.freebase.com/ns/m.04wwwq
https://cso.kmi.open.ac.uk/topics/random_forests	http://yago-knowledge.org/resource/Random_forest
https://cso.kmi.open.ac.uk/topics/random_forest	http://yago-knowledge.org/resource/Random_forest
https://cso.kmi.open.ac.uk/topics/random_forest_classifier	http://yago-knowledge.org/resource/Random_forest
https://cso.kmi.open.ac.uk/topics/random_forest_algorithm	http://yago-knowledge.org/resource/Random_forest
https://cso.kmi.open.ac.uk/topics/synthesized_speech	http://dbpedia.org/resource/Speech_synthesis
https://cso.kmi.open.ac.uk/topics/speech_synthesis_system	http://dbpedia.org/resource/Speech_synthesis
https://cso.kmi.open.ac.uk/topics/synthetic_speech	http://dbpedia.org/resource/Speech_synthesis
https://cso.kmi.open.ac.uk/topics/text-to-speech	http://dbpedia.org/resource/Speech_synthesis
https://cso.kmi.open.ac.uk/topics/speech_synthesis	http://dbpedia.org/resource/Speech_synthesis
https://cso.kmi.open.ac.uk/topics/text-to-speech_synthesis	http://dbpedia.org/resource/Speech_synthesis
https://cso.kmi.open.ac.uk/topics/text-to-speech_system	http://dbpedia.org/resource/Speech_synthesis
https://cso.kmi.open.ac.uk/topics/synthesized_speech	http://www.wikidata.org/entity/Q16346
https://cso.kmi.open.ac.uk/topics/speech_synthesis_system	http://www.wikidata.org/entity/Q16346
https://cso.kmi.open.ac.uk/topics/synthetic_speech	http://www.wikidata.org/entity/Q16346
https://cso.kmi.open.ac.uk/topics/text-to-speech	http://www.wikidata.org/entity/Q16346
https://cso.kmi.open.ac.uk/topics/speech_synthesis	http://www.wikidata.org/entity/Q16346
https://cso.kmi.open.ac.uk/topics/text-to-speech_synthesis	http://www.wikidata.org/entity/Q16346
https://cso.kmi.open.ac.uk/topics/text-to-speech_system	http://www.wikidata.org/entity/Q16346
https://cso.kmi.open.ac.uk/topics/synthesized_speech	http://rdf.freebase.com/ns/m.0brhx
https://cso.kmi.open.ac.uk/topics/speech_synthesis_system	http://rdf.freebase.com/ns/m.0brhx
https://cso.kmi.open.ac.uk/topics/synthetic_speech	http://rdf.freebase.com/ns/m.0brhx
https://cso.kmi.open.ac.uk/topics/text-to-speech	http://rdf.freebase.com/ns/m.0brhx
https://cso.kmi.open.ac.uk/topics/speech_synthesis	http://rdf.freebase.com/ns/m.0brhx
https://cso.kmi.open.ac.uk/topics/text-to-speech_synthesis	http://rdf.freebase.com/ns/m.0brhx
https://cso.kmi.open.ac.uk/topics/text-to-speech_system	http://rdf.freebase.com/ns/m.0brhx
https://cso.kmi.open.ac.uk/topics/synthesized_speech	http://yago-knowledge.org/resource/Text_to_Speech
https://cso.kmi.open.ac.uk/topics/speech_synthesis_system	http://yago-knowledge.org/resource/Text_to_Speech
https://cso.kmi.open.ac.uk/topics/synthetic_speech	http://yago-knowledge.org/resource/Text_to_Speech
https://cso.kmi.open.ac.uk/topics/text-to-speech	http://yago-knowledge.org/resource/Text_to_Speech
https://cso.kmi.open.ac.uk/topics/speech_synthesis	http://yago-knowledge.org/resource/Text_to_Speech
https://cso.kmi.open.ac.uk/topics/text-to-speech_synthesis	http://yago-knowledge.org/resource/Text_to_Speech
https://cso.kmi.open.ac.uk/topics/text-to-speech_system	http://yago-knowledge.org/resource/Text_to_Speech
https://cso.kmi.open.ac.uk/topics/data_stream	http://dbpedia.org/resource/Data_stream
https://cso.kmi.open.ac.uk/topics/data_stream	http://www.wikidata.org/entity/Q1172540
https://cso.kmi.open.ac.uk/topics/data_stream	http://rdf.freebase.com/ns/m.0cvp0
https://cso.kmi.open.ac.uk/topics/ensemble_learning	http://dbpedia.org/resource/Ensemble_learning
https://cso.kmi.open.ac.uk/topics/ensemble_learning	http://www.wikidata.org/entity/Q245652
https://cso.kmi.open.ac.uk/topics/ensemble_learning	http://rdf.freebase.com/ns/m.05q978y
https://cso.kmi.open.ac.uk/topics/dempster-shafer_theory_of_evidence	http://dbpedia.org/resource/Dempster–Shafer_theory
https://cso.kmi.open.ac.uk/topics/dempster-shafer_theory	http://dbpedia.org/resource/Dempster–Shafer_theory
https://cso.kmi.open.ac.uk/topics/dempster-shafer_theory_of_evidence	http://www.wikidata.org/entity/Q285997
https://cso.kmi.open.ac.uk/topics/dempster-shafer_theory	http://www.wikidata.org/entity/Q285997
https://cso.kmi.open.ac.uk/topics/dempster-shafer_theory_of_evidence	http://rdf.freebase.com/ns/m.01h18g
https://cso.kmi.open.ac.uk/topics/dempster-shafer_theory	http://rdf.freebase.com/ns/m.01h18g
https://cso.kmi.open.ac.uk/topics/dempster-shafer_theory_of_evidence	http://yago-knowledge.org/resource/Dempster–Shafer_theory
https://cso.kmi.open.ac.uk/topics/dempster-shafer_theory	http://yago-knowledge.org/resource/Dempster–Shafer_theory
https://cso.kmi.open.ac.uk/topics/fuzzy_analytic_hierarchy_process	http://dbpedia.org/resource/Analytic_hierarchy_process
https://cso.kmi.open.ac.uk/topics/analytic_hierarchy_process	http://dbpedia.org/resource/Analytic_hierarchy_process
https://cso.kmi.open.ac.uk/topics/analytic_hierarchy_process_%28ahp%29	http://dbpedia.org/resource/Analytic_hierarchy_process
https://cso.kmi.open.ac.uk/topics/fuzzy_analytic_hierarchy_process	http://www.wikidata.org/entity/Q485202
https://cso.kmi.open.ac.uk/topics/analytic_hierarchy_process	http://www.wikidata.org/entity/Q485202
https://cso.kmi.open.ac.uk/topics/analytic_hierarchy_process_%28ahp%29	http://www.wikidata.org/entity/Q485202
https://cso.kmi.open.ac.uk/topics/fuzzy_analytic_hierarchy_process	http://rdf.freebase.com/ns/m.04lrgq
https://cso.kmi.open.ac.uk/topics/analytic_hierarchy_process	http://rdf.freebase.com/ns/m.04lrgq
https://cso.kmi.open.ac.uk/topics/analytic_hierarchy_process_%28ahp%29	http://rdf.freebase.com/ns/m.04lrgq
https://cso.kmi.open.ac.uk/topics/system_theory	http://dbpedia.org/resource/Systems_theory
https://cso.kmi.open.ac.uk/topics/grey_system_theory	http://dbpedia.org/resource/Systems_theory
https://cso.kmi.open.ac.uk/topics/systems_thinking	http://dbpedia.org/resource/Systems_theory
https://cso.kmi.open.ac.uk/topics/system_theory	http://www.wikidata.org/entity/Q269699
